HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data)
Provider;MINES ParisTech / Armines / Transvalor (France)
More information at;http://www.soda-is.com
Site latitude (positive means North);32.680
Site longitude (positive means East);-4.733
Elevation (m);1477
Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM)
Date beginning;2005-01-01
Date end;2005-12-31
Time reference (decimal hour);TU
Summarization (period of integration);Hour (h)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Irradiance (W/m2);Irradiance averaged over the period (-999 if no data)
Lower bound (W/m2);Uncertainty in irradiance. Lower bound
Upper bound (W/m2);Uncertainty in irradiance. Upper bound. There is a 68% chance that the actual value is comprised between lower and upper bounds
Code;0: no data; 1: sun below horizon; 2: satellite assessment; 5: interpolation in time
Top of Atmosphere (W/m2);Irradiance averaged over the period at the top of the atmosphere (extraterrestrial)
Clear-Sky (W/m2);Typical irradiance averaged over the period if the sky were clear
Irradiation (Wh/m2);Irradiation over the period (-999 if no data)

Hourly mean irradiance and irradiation from HelioClim-3
Year;Month;Day;Time;Irradiance;Lower bound;Upper bound;Code;Top of Atmosphere;Clear-Sky;Irradiation;
2005;1;20;20.0000;0;0;0;1;0;0;0;
2005;1;20;21.0000;0;0;0;1;0;0;0;
2005;1;20;22.0000;0;0;0;1;0;0;0;
2005;1;20;23.0000;0;0;0;1;0;0;0;
2005;1;20;24.0000;0;0;0;1;0;0;0;
2005;1;21;01.0000;0;0;0;1;0;0;0;
2005;1;21;02.0000;0;0;0;1;0;0;0;
2005;1;21;03.0000;0;0;0;1;0;0;0;
2005;1;21;04.0000;0;0;0;1;0;0;0;
2005;1;21;05.0000;0;0;0;1;0;0;0;
2005;1;21;06.0000;0;0;0;1;0;0;0;
2005;1;21;07.0000;0;0;0;1;0;0;0;
2005;1;21;08.0000;19;5;25;5;53;29;19;
2005;1;21;09.0000;172;93;194;2;301;212;172;
2005;1;21;10.0000;369;280;416;2;532;414;369;
2005;1;21;11.0000;535;474;605;2;709;575;535;
2005;1;21;12.0000;632;569;688;2;820;676;632;
2005;1;21;13.0000;660;594;718;2;858;711;660;
2005;1;21;14.0000;630;567;685;2;820;675;630;
2005;1;21;15.0000;534;437;573;2;709;571;534;
2005;1;21;16.0000;374;350;375;2;532;410;374;
2005;1;21;17.0000;170;92;191;2;301;208;170;
2005;1;21;18.0000;19;5;25;5;53;28;19;
2005;1;21;19.0000;0;0;0;1;0;0;0;
2005;1;21;20.0000;0;0;0;1;0;0;0;
2005;1;21;21.0000;0;0;0;1;0;0;0;
2005;1;21;22.0000;0;0;0;1;0;0;0;
2005;1;21;23.0000;0;0;0;1;0;0;0;
2005;1;21;24.0000;0;0;0;1;0;0;0;
2005;1;22;01.0000;0;0;0;1;0;0;0;
2005;1;22;02.0000;0;0;0;1;0;0;0;
2005;1;22;03.0000;0;0;0;1;0;0;0;
2005;1;22;04.0000;0;0;0;1;0;0;0;
2005;1;22;05.0000;0;0;0;1;0;0;0;
2005;1;22;06.0000;0;0;0;1;0;0;0;
2005;1;22;07.0000;0;0;0;1;0;0;0;
2005;1;22;08.0000;20;5;26;5;55;30;20;
2005;1;22;09.0000;173;93;194;2;304;213;173;
2005;1;22;10.0000;370;282;418;2;536;415;370;
2005;1;22;11.0000;536;475;606;2;713;575;536;
2005;1;22;12.0000;633;570;689;2;825;678;633;
2005;1;22;13.0000;661;595;719;2;863;713;661;
2005;1;22;14.0000;633;570;689;2;825;678;633;
2005;1;22;15.0000;538;441;578;2;713;575;538;
2005;1;22;16.0000;377;353;378;2;536;415;377;
2005;1;22;17.0000;172;93;194;2;304;213;172;
2005;1;22;18.0000;20;5;26;5;55;30;20;
2005;1;22;19.0000;0;0;0;1;0;0;0;
2005;1;22;20.0000;0;0;0;1;0;0;0;
2005;1;22;21.0000;0;0;0;1;0;0;0;
2005;1;22;22.0000;0;0;0;1;0;0;0;
2005;1;22;23.0000;0;0;0;1;0;0;0;
2005;1;22;24.0000;0;0;0;1;0;0;0;
2005;1;23;01.0000;0;0;0;1;0;0;0;
2005;1;23;02.0000;0;0;0;1;0;0;0;
2005;1;23;03.0000;0;0;0;1;0;0;0;
2005;1;23;04.0000;0;0;0;1;0;0;0;
2005;1;23;05.0000;0;0;0;1;0;0;0;
2005;1;23;06.0000;0;0;0;1;0;0;0;
2005;1;23;07.0000;0;0;0;1;0;0;0;
2005;1;23;08.0000;20;5;26;5;57;31;20;
2005;1;23;09.0000;173;94;195;2;308;215;173;
2005;1;23;10.0000;374;285;422;2;539;418;374;
2005;1;23;11.0000;540;479;611;2;717;579;540;
2005;1;23;12.0000;637;573;693;2;829;681;637;
2005;1;23;13.0000;664;598;722;2;867;715;664;
2005;1;23;14.0000;632;569;688;2;829;679;632;
2005;1;23;15.0000;539;442;579;2;717;576;539;
2005;1;23;16.0000;368;280;416;2;539;414;368;
2005;1;23;17.0000;171;92;192;2;308;212;171;
2005;1;23;18.0000;20;5;26;5;57;30;20;
2005;1;23;19.0000;0;0;0;1;0;0;0;
2005;1;23;20.0000;0;0;0;1;0;0;0;
2005;1;23;21.0000;0;0;0;1;0;0;0;
2005;1;23;22.0000;0;0;0;1;0;0;0;
2005;1;23;23.0000;0;0;0;1;0;0;0;
2005;1;23;24.0000;0;0;0;1;0;0;0;
2005;1;24;01.0000;0;0;0;1;0;0;0;
2005;1;24;02.0000;0;0;0;1;0;0;0;
2005;1;24;03.0000;0;0;0;1;0;0;0;
2005;1;24;04.0000;0;0;0;1;0;0;0;
2005;1;24;05.0000;0;0;0;1;0;0;0;
2005;1;24;06.0000;0;0;0;1;0;0;0;
2005;1;24;07.0000;0;0;0;1;0;0;0;
2005;1;24;08.0000;17;3;25;5;56;27;17;
2005;1;24;09.0000;139;59;158;2;307;201;139;
2005;1;24;10.0000;342;260;385;2;540;401;342;
2005;1;24;11.0000;490;411;559;2;719;561;490;
2005;1;24;12.0000;604;544;658;2;832;662;604;
2005;1;24;13.0000;651;586;709;2;872;697;651;
2005;1;24;14.0000;621;559;676;2;835;663;621;
2005;1;24;15.0000;527;432;566;2;724;562;527;
2005;1;24;16.0000;362;275;408;2;547;397;362;
2005;1;24;17.0000;161;87;182;5;316;200;161;
2005;1;24;18.0000;20;5;25;5;62;29;20;
2005;1;24;19.0000;0;0;0;1;0;0;0;
2005;1;24;20.0000;0;0;0;1;0;0;0;
2005;1;24;21.0000;0;0;0;1;0;0;0;
2005;1;24;22.0000;0;0;0;1;0;0;0;
2005;1;24;23.0000;0;0;0;1;0;0;0;
2005;1;24;24.0000;0;0;0;1;0;0;0;
2005;1;25;01.0000;0;0;0;1;0;0;0;
2005;1;25;02.0000;0;0;0;1;0;0;0;
2005;1;25;03.0000;0;0;0;1;0;0;0;
2005;1;25;04.0000;0;0;0;1;0;0;0;
2005;1;25;05.0000;0;0;0;1;0;0;0;
2005;1;25;06.0000;0;0;0;1;0;0;0;
2005;1;25;07.0000;0;0;0;1;0;0;0;
2005;1;25;08.0000;20;5;26;5;59;30;20;
2005;1;25;09.0000;170;92;191;2;311;210;170;
2005;1;25;10.0000;367;279;414;2;544;412;367;
2005;1;25;11.0000;535;474;604;2;723;573;535;
2005;1;25;12.0000;635;572;691;2;837;675;635;
2005;1;25;13.0000;662;596;721;2;876;711;662;
2005;1;25;14.0000;632;569;688;2;839;676;632;
2005;1;25;15.0000;536;439;576;2;728;574;536;
2005;1;25;16.0000;372;283;420;2;551;415;372;
2005;1;25;17.0000;170;92;191;2;320;215;170;
2005;1;25;18.0000;21;6;28;5;65;33;21;
2005;1;25;19.0000;0;0;0;1;0;0;0;
2005;1;25;20.0000;0;0;0;1;0;0;0;
2005;1;25;21.0000;0;0;0;1;0;0;0;
2005;1;25;22.0000;0;0;0;1;0;0;0;
2005;1;25;23.0000;0;0;0;1;0;0;0;
2005;1;25;24.0000;0;0;0;1;0;0;0;
2005;1;26;01.0000;0;0;0;1;0;0;0;
2005;1;26;02.0000;0;0;0;1;0;0;0;
2005;1;26;03.0000;0;0;0;1;0;0;0;
2005;1;26;04.0000;0;0;0;1;0;0;0;
2005;1;26;05.0000;0;0;0;1;0;0;0;
2005;1;26;06.0000;0;0;0;1;0;0;0;
2005;1;26;07.0000;0;0;0;1;0;0;0;
2005;1;26;08.0000;20;5;26;5;61;32;20;
2005;1;26;09.0000;167;90;188;2;315;217;167;
2005;1;26;10.0000;344;261;388;2;548;421;344;
2005;1;26;11.0000;467;392;532;2;728;584;467;
2005;1;26;12.0000;625;562;680;2;841;689;625;
2005;1;26;13.0000;681;613;741;2;881;726;681;
2005;1;26;14.0000;647;583;705;2;844;691;647;
2005;1;26;15.0000;539;441;579;2;733;589;539;
2005;1;26;16.0000;364;277;411;2;555;430;364;
2005;1;26;17.0000;172;93;193;2;324;228;172;
2005;1;26;18.0000;23;6;30;5;67;37;23;
2005;1;26;19.0000;0;0;0;1;0;0;0;
2005;1;26;20.0000;0;0;0;1;0;0;0;
2005;1;26;21.0000;0;0;0;1;0;0;0;
2005;1;26;22.0000;0;0;0;1;0;0;0;
2005;1;26;23.0000;0;0;0;1;0;0;0;
2005;1;26;24.0000;0;0;0;1;0;0;0;
2005;1;27;01.0000;0;0;0;1;0;0;0;
2005;1;27;02.0000;0;0;0;1;0;0;0;
2005;1;27;03.0000;0;0;0;1;0;0;0;
2005;1;27;04.0000;0;0;0;1;0;0;0;
2005;1;27;05.0000;0;0;0;1;0;0;0;
2005;1;27;06.0000;0;0;0;1;0;0;0;
2005;1;27;07.0000;0;0;0;1;0;0;0;
2005;1;27;08.0000;17;3;25;5;63;34;17;
2005;1;27;09.0000;128;54;145;2;319;224;128;
2005;1;27;10.0000;264;147;327;2;553;430;264;
2005;1;27;11.0000;377;309;494;2;732;595;377;
2005;1;27;12.0000;521;437;594;2;846;701;521;
2005;1;27;13.0000;510;396;636;2;885;740;510;
2005;1;27;14.0000;599;530;677;2;848;708;599;
2005;1;27;15.0000;352;196;437;2;737;607;352;
2005;1;27;16.0000;320;218;372;2;560;444;320;
2005;1;27;17.0000;131;56;149;2;328;236;131;
2005;1;27;18.0000;19;3;28;5;70;40;19;
2005;1;27;19.0000;0;0;0;1;0;0;0;
2005;1;27;20.0000;0;0;0;1;0;0;0;
2005;1;27;21.0000;0;0;0;1;0;0;0;
2005;1;27;22.0000;0;0;0;1;0;0;0;
2005;1;27;23.0000;0;0;0;1;0;0;0;
2005;1;27;24.0000;0;0;0;1;0;0;0;
2005;1;28;01.0000;0;0;0;1;0;0;0;
2005;1;28;02.0000;0;0;0;1;0;0;0;
2005;1;28;03.0000;0;0;0;1;0;0;0;
2005;1;28;04.0000;0;0;0;1;0;0;0;
2005;1;28;05.0000;0;0;0;1;0;0;0;
2005;1;28;06.0000;0;0;0;1;0;0;0;
2005;1;28;07.0000;0;0;0;1;0;0;0;
2005;1;28;08.0000;22;6;29;5;63;35;22;
2005;1;28;09.0000;170;92;191;2;319;231;170;
2005;1;28;10.0000;356;271;401;2;554;441;356;
2005;1;28;11.0000;543;481;613;2;734;608;543;
2005;1;28;12.0000;653;588;711;2;849;715;653;
2005;1;28;13.0000;691;622;752;2;890;754;691;
2005;1;28;14.0000;677;609;736;2;854;721;677;
2005;1;28;15.0000;583;478;626;2;744;620;583;
2005;1;28;16.0000;417;341;448;2;567;457;417;
2005;1;28;17.0000;209;159;236;2;336;248;209;
2005;1;28;18.0000;32;14;36;5;76;46;32;
2005;1;28;19.0000;0;0;0;1;0;0;0;
2005;1;28;20.0000;0;0;0;1;0;0;0;
2005;1;28;21.0000;0;0;0;1;0;0;0;
2005;1;28;22.0000;0;0;0;1;0;0;0;
2005;1;28;23.0000;0;0;0;1;0;0;0;
2005;1;28;24.0000;0;0;0;1;0;0;0;
2005;1;29;01.0000;0;0;0;1;0;0;0;
2005;1;29;02.0000;0;0;0;1;0;0;0;
2005;1;29;03.0000;0;0;0;1;0;0;0;
2005;1;29;04.0000;0;0;0;1;0;0;0;
2005;1;29;05.0000;0;0;0;1;0;0;0;
2005;1;29;06.0000;0;0;0;1;0;0;0;
2005;1;29;07.0000;0;0;0;1;0;0;0;
2005;1;29;08.0000;27;12;31;5;65;40;27;
2005;1;29;09.0000;200;152;226;2;323;244;200;
2005;1;29;10.0000;405;332;435;2;558;456;405;
2005;1;29;11.0000;582;515;658;2;739;625;582;
2005;1;29;12.0000;680;612;740;2;854;732;680;
2005;1;29;13.0000;708;637;770;2;895;770;708;
2005;1;29;14.0000;686;618;746;2;859;736;686;
2005;1;29;15.0000;595;487;639;2;749;632;595;
2005;1;29;16.0000;427;350;459;2;572;468;427;
2005;1;29;17.0000;215;163;242;2;340;258;215;
2005;1;29;18.0000;34;15;39;5;79;49;34;
2005;1;29;19.0000;0;0;0;1;0;0;0;
2005;1;29;20.0000;0;0;0;1;0;0;0;
2005;1;29;21.0000;0;0;0;1;0;0;0;
2005;1;29;22.0000;0;0;0;1;0;0;0;
2005;1;29;23.0000;0;0;0;1;0;0;0;
2005;1;29;24.0000;0;0;0;1;0;0;0;
2005;1;30;01.0000;0;0;0;1;0;0;0;
2005;1;30;02.0000;0;0;0;1;0;0;0;
2005;1;30;03.0000;0;0;0;1;0;0;0;
2005;1;30;04.0000;0;0;0;1;0;0;0;
2005;1;30;05.0000;0;0;0;1;0;0;0;
2005;1;30;06.0000;0;0;0;1;0;0;0;
2005;1;30;07.0000;0;0;0;1;0;0;0;
2005;1;30;08.0000;28;12;32;5;68;40;28;
2005;1;30;09.0000;200;152;226;2;327;241;200;
2005;1;30;10.0000;402;330;432;2;563;451;402;
2005;1;30;11.0000;577;511;653;2;744;618;577;
2005;1;30;12.0000;675;608;734;2;859;724;675;
2005;1;30;13.0000;701;632;763;2;900;761;701;
2005;1;30;14.0000;677;609;737;2;864;726;677;
2005;1;30;15.0000;586;480;629;2;754;622;586;
2005;1;30;16.0000;420;344;451;2;576;458;420;
2005;1;30;17.0000;211;161;238;2;344;251;211;
2005;1;30;18.0000;34;14;39;5;82;48;34;
2005;1;30;19.0000;0;0;0;1;0;0;0;
2005;1;30;20.0000;0;0;0;1;0;0;0;
2005;1;30;21.0000;0;0;0;1;0;0;0;
2005;1;30;22.0000;0;0;0;1;0;0;0;
2005;1;30;23.0000;0;0;0;1;0;0;0;
2005;1;30;24.0000;0;0;0;1;0;0;0;
2005;1;31;01.0000;0;0;0;1;0;0;0;
2005;1;31;02.0000;0;0;0;1;0;0;0;
2005;1;31;03.0000;0;0;0;1;0;0;0;
2005;1;31;04.0000;0;0;0;1;0;0;0;
2005;1;31;05.0000;0;0;0;1;0;0;0;
2005;1;31;06.0000;0;0;0;1;0;0;0;
2005;1;31;07.0000;0;0;0;1;0;0;0;
2005;1;31;08.0000;19;3;27;5;71;37;19;
2005;1;31;09.0000;130;34;170;2;332;229;130;
2005;1;31;10.0000;238;133;296;2;567;438;238;
2005;1;31;11.0000;340;245;467;2;749;605;340;
2005;1;31;12.0000;436;339;544;2;864;712;436;
2005;1;31;13.0000;446;331;570;2;905;751;446;
2005;1;31;14.0000;605;514;672;2;869;717;605;
2005;1;31;15.0000;582;477;625;2;759;615;582;
2005;1;31;16.0000;416;341;447;2;581;452;416;
2005;1;31;17.0000;208;142;242;2;349;245;208;
2005;1;31;18.0000;33;9;44;5;85;47;33;
2005;1;31;19.0000;0;0;0;1;0;0;0;
2005;1;31;20.0000;0;0;0;1;0;0;0;
2005;1;31;21.0000;0;0;0;1;0;0;0;
2005;1;31;22.0000;0;0;0;1;0;0;0;
2005;1;31;23.0000;0;0;0;1;0;0;0;
2005;1;31;24.0000;0;0;0;1;0;0;0;
2005;2;1;01.0000;0;0;0;1;0;0;0;
2005;2;1;02.0000;0;0;0;1;0;0;0;
2005;2;1;03.0000;0;0;0;1;0;0;0;
2005;2;1;04.0000;0;0;0;1;0;0;0;
2005;2;1;05.0000;0;0;0;1;0;0;0;
2005;2;1;06.0000;0;0;0;1;0;0;0;
2005;2;1;07.0000;0;0;0;1;0;0;0;
2005;2;1;08.0000;28;7;37;5;74;41;28;
2005;2;1;09.0000;199;107;224;2;336;240;199;
2005;2;1;10.0000;418;343;449;2;572;453;418;
2005;2;1;11.0000;584;517;660;2;754;622;584;
2005;2;1;12.0000;679;612;739;2;869;731;679;
2005;2;1;13.0000;713;653;788;2;910;770;713;
2005;2;1;14.0000;689;620;750;2;874;735;689;
2005;2;1;15.0000;594;486;638;2;763;630;594;
2005;2;1;16.0000;428;351;460;2;586;465;428;
2005;2;1;17.0000;216;164;244;2;353;256;216;
2005;2;1;18.0000;35;15;40;5;88;51;35;
2005;2;1;19.0000;0;0;0;1;0;0;0;
2005;2;1;20.0000;0;0;0;1;0;0;0;
2005;2;1;21.0000;0;0;0;1;0;0;0;
2005;2;1;22.0000;0;0;0;1;0;0;0;
2005;2;1;23.0000;0;0;0;1;0;0;0;
2005;2;1;24.0000;0;0;0;1;0;0;0;
2005;2;2;01.0000;0;0;0;1;0;0;0;
2005;2;2;02.0000;0;0;0;1;0;0;0;
2005;2;2;03.0000;0;0;0;1;0;0;0;
2005;2;2;04.0000;0;0;0;1;0;0;0;
2005;2;2;05.0000;0;0;0;1;0;0;0;
2005;2;2;06.0000;0;0;0;1;0;0;0;
2005;2;2;07.0000;0;0;0;1;0;0;0;
2005;2;2;08.0000;30;13;34;5;73;43;30;
2005;2;2;09.0000;207;157;234;2;336;249;207;
2005;2;2;10.0000;425;348;456;2;573;463;425;
2005;2;2;11.0000;590;523;667;2;756;632;590;
2005;2;2;12.0000;686;628;759;2;873;742;686;
2005;2;2;13.0000;723;662;799;2;915;782;723;
2005;2;2;14.0000;699;629;760;2;880;749;699;
2005;2;2;15.0000;609;497;757;2;771;646;609;
2005;2;2;16.0000;442;362;475;2;594;482;442;
2005;2;2;17.0000;231;175;260;2;362;272;231;
2005;2;2;18.0000;41;17;46;5;95;59;41;
2005;2;2;19.0000;0;0;0;1;0;0;0;
2005;2;2;20.0000;0;0;0;1;0;0;0;
2005;2;2;21.0000;0;0;0;1;0;0;0;
2005;2;2;22.0000;0;0;0;1;0;0;0;
2005;2;2;23.0000;0;0;0;1;0;0;0;
2005;2;2;24.0000;0;0;0;1;0;0;0;
2005;2;3;01.0000;0;0;0;1;0;0;0;
2005;2;3;02.0000;0;0;0;1;0;0;0;
2005;2;3;03.0000;0;0;0;1;0;0;0;
2005;2;3;04.0000;0;0;0;1;0;0;0;
2005;2;3;05.0000;0;0;0;1;0;0;0;
2005;2;3;06.0000;0;0;0;1;0;0;0;
2005;2;3;07.0000;0;0;0;1;0;0;0;
2005;2;3;08.0000;30;8;39;5;76;43;30;
2005;2;3;09.0000;205;155;231;2;340;245;205;
2005;2;3;10.0000;418;343;449;2;578;456;418;
2005;2;3;11.0000;583;517;659;2;761;623;583;
2005;2;3;12.0000;679;621;750;2;878;732;679;
2005;2;3;13.0000;715;655;791;2;920;770;715;
2005;2;3;14.0000;691;622;752;2;886;737;691;
2005;2;3;15.0000;600;491;644;2;776;634;600;
2005;2;3;16.0000;433;355;465;2;599;471;433;
2005;2;3;17.0000;226;172;255;2;366;263;226;
2005;2;3;18.0000;40;17;45;5;98;56;40;
2005;2;3;19.0000;0;0;0;1;0;0;0;
2005;2;3;20.0000;0;0;0;1;0;0;0;
2005;2;3;21.0000;0;0;0;1;0;0;0;
2005;2;3;22.0000;0;0;0;1;0;0;0;
2005;2;3;23.0000;0;0;0;1;0;0;0;
2005;2;3;24.0000;0;0;0;1;0;0;0;
2005;2;4;01.0000;0;0;0;1;0;0;0;
2005;2;4;02.0000;0;0;0;1;0;0;0;
2005;2;4;03.0000;0;0;0;1;0;0;0;
2005;2;4;04.0000;0;0;0;1;0;0;0;
2005;2;4;05.0000;0;0;0;1;0;0;0;
2005;2;4;06.0000;0;0;0;1;0;0;0;
2005;2;4;07.0000;0;0;0;1;0;0;0;
2005;2;4;08.0000;29;8;38;5;79;43;29;
2005;2;4;09.0000;201;137;234;2;345;240;201;
2005;2;4;10.0000;416;341;446;2;583;450;416;
2005;2;4;11.0000;581;515;657;2;766;617;581;
2005;2;4;12.0000;676;619;747;2;883;725;676;
2005;2;4;13.0000;711;651;786;2;926;764;711;
2005;2;4;14.0000;684;616;744;2;891;731;684;
2005;2;4;15.0000;595;527;672;2;781;629;595;
2005;2;4;16.0000;432;354;464;2;604;468;432;
2005;2;4;17.0000;227;172;256;2;371;262;227;
2005;2;4;18.0000;41;17;46;5;102;57;41;
2005;2;4;19.0000;0;0;0;1;0;0;0;
2005;2;4;20.0000;0;0;0;1;0;0;0;
2005;2;4;21.0000;0;0;0;1;0;0;0;
2005;2;4;22.0000;0;0;0;1;0;0;0;
2005;2;4;23.0000;0;0;0;1;0;0;0;
2005;2;4;24.0000;0;0;0;1;0;0;0;
2005;2;5;01.0000;0;0;0;1;0;0;0;
2005;2;5;02.0000;0;0;0;1;0;0;0;
2005;2;5;03.0000;0;0;0;1;0;0;0;
2005;2;5;04.0000;0;0;0;1;0;0;0;
2005;2;5;05.0000;0;0;0;1;0;0;0;
2005;2;5;06.0000;0;0;0;1;0;0;0;
2005;2;5;07.0000;0;0;0;1;0;0;0;
2005;2;5;08.0000;22;4;32;5;83;42;22;
2005;2;5;09.0000;149;63;169;2;350;237;149;
2005;2;5;10.0000;328;224;382;2;587;446;328;
2005;2;5;11.0000;540;479;611;2;771;614;540;
2005;2;5;12.0000;500;430;647;2;888;723;500;
2005;2;5;13.0000;642;558;745;2;931;763;642;
2005;2;5;14.0000;692;623;753;2;896;732;692;
2005;2;5;15.0000;524;440;597;2;786;632;524;
2005;2;5;16.0000;364;249;424;2;608;471;364;
2005;2;5;17.0000;201;137;234;2;375;266;201;
2005;2;5;18.0000;36;10;47;5;106;59;36;
2005;2;5;19.0000;0;0;0;1;0;0;0;
2005;2;5;20.0000;0;0;0;1;0;0;0;
2005;2;5;21.0000;0;0;0;1;0;0;0;
2005;2;5;22.0000;0;0;0;1;0;0;0;
2005;2;5;23.0000;0;0;0;1;0;0;0;
2005;2;5;24.0000;0;0;0;1;0;0;0;
2005;2;6;01.0000;0;0;0;1;0;0;0;
2005;2;6;02.0000;0;0;0;1;0;0;0;
2005;2;6;03.0000;0;0;0;1;0;0;0;
2005;2;6;04.0000;0;0;0;1;0;0;0;
2005;2;6;05.0000;0;0;0;1;0;0;0;
2005;2;6;06.0000;0;0;0;1;0;0;0;
2005;2;6;07.0000;0;0;0;1;0;0;0;
2005;2;6;08.0000;30;8;40;5;86;45;30;
2005;2;6;09.0000;203;139;236;2;354;244;203;
2005;2;6;10.0000;419;343;450;2;592;454;419;
2005;2;6;11.0000;564;499;637;2;776;621;564;
2005;2;6;12.0000;674;617;745;2;894;729;674;
2005;2;6;13.0000;567;500;678;2;936;768;567;
2005;2;6;14.0000;383;276;526;2;901;737;383;
2005;2;6;15.0000;349;252;480;2;791;636;349;
2005;2;6;16.0000;290;162;360;2;613;474;290;
2005;2;6;17.0000;158;67;179;2;380;266;158;
2005;2;6;18.0000;30;5;44;5;109;59;30;
2005;2;6;19.0000;0;0;0;1;0;0;0;
2005;2;6;20.0000;0;0;0;1;0;0;0;
2005;2;6;21.0000;0;0;0;1;0;0;0;
2005;2;6;22.0000;0;0;0;1;0;0;0;
2005;2;6;23.0000;0;0;0;1;0;0;0;
2005;2;6;24.0000;0;0;0;1;0;0;0;
2005;2;7;01.0000;0;0;0;1;0;0;0;
2005;2;7;02.0000;0;0;0;1;0;0;0;
2005;2;7;03.0000;0;0;0;1;0;0;0;
2005;2;7;04.0000;0;0;0;1;0;0;0;
2005;2;7;05.0000;0;0;0;1;0;0;0;
2005;2;7;06.0000;0;0;0;1;0;0;0;
2005;2;7;07.0000;0;0;0;1;0;0;0;
2005;2;7;08.0000;24;4;35;5;89;44;24;
2005;2;7;09.0000;144;37;187;2;359;236;144;
2005;2;7;10.0000;331;226;385;2;597;444;331;
2005;2;7;11.0000;494;415;563;2;781;611;494;
2005;2;7;12.0000;612;532;711;2;899;719;612;
2005;2;7;13.0000;576;509;690;2;942;758;576;
2005;2;7;14.0000;436;324;558;2;907;724;436;
2005;2;7;15.0000;338;244;464;2;796;622;338;
2005;2;7;16.0000;285;159;354;2;618;459;285;
2005;2;7;17.0000;158;67;179;2;385;253;158;
2005;2;7;18.0000;29;5;43;5;113;55;29;
2005;2;7;19.0000;0;0;0;1;0;0;0;
2005;2;7;20.0000;0;0;0;1;0;0;0;
2005;2;7;21.0000;0;0;0;1;0;0;0;
2005;2;7;22.0000;0;0;0;1;0;0;0;
2005;2;7;23.0000;0;0;0;1;0;0;0;
2005;2;7;24.0000;0;0;0;1;0;0;0;
2005;2;8;01.0000;0;0;0;1;0;0;0;
2005;2;8;02.0000;0;0;0;1;0;0;0;
2005;2;8;03.0000;0;0;0;1;0;0;0;
2005;2;8;04.0000;0;0;0;1;0;0;0;
2005;2;8;05.0000;0;0;0;1;0;0;0;
2005;2;8;06.0000;0;0;0;1;0;0;0;
2005;2;8;07.0000;0;0;0;1;0;0;0;
2005;2;8;08.0000;16;0;26;5;93;44;16;
2005;2;8;09.0000;86;15;125;2;364;238;86;
2005;2;8;10.0000;186;115;271;2;602;448;186;
2005;2;8;11.0000;315;227;433;2;787;616;315;
2005;2;8;12.0000;297;251;443;2;904;724;297;
2005;2;8;13.0000;261;199;408;2;947;765;261;
2005;2;8;14.0000;301;198;442;2;912;734;301;
2005;2;8;15.0000;329;237;452;2;802;635;329;
2005;2;8;16.0000;258;144;320;2;623;474;258;
2005;2;8;17.0000;134;35;175;2;390;268;134;
2005;2;8;18.0000;27;5;39;5;117;63;27;
2005;2;8;19.0000;0;0;0;1;0;0;0;
2005;2;8;20.0000;0;0;0;1;0;0;0;
2005;2;8;21.0000;0;0;0;1;0;0;0;
2005;2;8;22.0000;0;0;0;1;0;0;0;
2005;2;8;23.0000;0;0;0;1;0;0;0;
2005;2;8;24.0000;0;0;0;1;0;0;0;
2005;2;9;01.0000;0;0;0;1;0;0;0;
2005;2;9;02.0000;0;0;0;1;0;0;0;
2005;2;9;03.0000;0;0;0;1;0;0;0;
2005;2;9;04.0000;0;0;0;1;0;0;0;
2005;2;9;05.0000;0;0;0;1;0;0;0;
2005;2;9;06.0000;0;0;0;1;0;0;0;
2005;2;9;07.0000;0;0;0;1;0;0;0;
2005;2;9;08.0000;28;5;41;5;97;50;28;
2005;2;9;09.0000;150;64;170;2;368;252;150;
2005;2;9;10.0000;198;122;287;2;607;463;198;
2005;2;9;11.0000;195;109;302;2;792;631;195;
2005;2;9;12.0000;202;154;315;2;910;740;202;
2005;2;9;13.0000;224;171;350;2;952;780;224;
2005;2;9;14.0000;259;142;399;2;917;748;259;
2005;2;9;15.0000;283;187;416;2;807;647;283;
2005;2;9;16.0000;205;104;275;2;629;486;205;
2005;2;9;17.0000;161;68;182;2;394;280;161;
2005;2;9;18.0000;35;6;52;5;121;69;35;
2005;2;9;19.0000;0;0;0;1;0;0;0;
2005;2;9;20.0000;0;0;0;1;0;0;0;
2005;2;9;21.0000;0;0;0;1;0;0;0;
2005;2;9;22.0000;0;0;0;1;0;0;0;
2005;2;9;23.0000;0;0;0;1;0;0;0;
2005;2;9;24.0000;0;0;0;1;0;0;0;
2005;2;10;01.0000;0;0;0;1;0;0;0;
2005;2;10;02.0000;0;0;0;1;0;0;0;
2005;2;10;03.0000;0;0;0;1;0;0;0;
2005;2;10;04.0000;0;0;0;1;0;0;0;
2005;2;10;05.0000;0;0;0;1;0;0;0;
2005;2;10;06.0000;0;0;0;1;0;0;0;
2005;2;10;07.0000;0;0;0;1;0;0;0;
2005;2;10;08.0000;22;4;32;5;100;54;22;
2005;2;10;09.0000;122;32;159;2;373;260;122;
2005;2;10;10.0000;215;142;315;2;612;471;215;
2005;2;10;11.0000;284;187;417;2;797;639;284;
2005;2;10;12.0000;330;278;491;2;915;747;330;
